year,month,airline_iata,carrier_name,airport_iata,airport_name,arrivals,arrivals_delayed_15min,arr_cancelled,arr_diverted,total_arrival_delay_min,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,snapshot_id
2024,10,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",655.0,67.0,8.0,3.0,2577.0,1386.0,0.0,224.0,0.0,967.0,2024_10_HA_KOA
2024,10,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",124.0,17.0,0.0,1.0,961.0,927.0,0.0,0.0,0.0,34.0,2024_10_HA_LAS
2024,10,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",193.0,40.0,0.0,0.0,1782.0,1040.0,0.0,0.0,0.0,742.0,2024_10_HA_LAX
2024,10,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62.0,10.0,0.0,0.0,286.0,243.0,0.0,0.0,0.0,43.0,2024_10_HA_LGB
2024,10,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",738.0,57.0,13.0,0.0,2049.0,946.0,0.0,0.0,0.0,1103.0,2024_10_HA_LIH
2024,10,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",93.0,8.0,0.0,0.0,304.0,303.0,0.0,0.0,0.0,1.0,2024_10_HA_OAK
2024,10,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1142.0,124.0,9.0,0.0,6433.0,4897.0,55.0,299.0,0.0,1182.0,2024_10_HA_OGG
2024,10,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",31.0,10.0,0.0,0.0,368.0,329.0,0.0,0.0,0.0,39.0,2024_10_HA_ONT
2024,10,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",62.0,6.0,0.0,0.0,224.0,224.0,0.0,0.0,0.0,0.0,2024_10_HA_PDX
2024,10,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.0,10.0,0.0,0.0,319.0,163.0,0.0,0.0,0.0,156.0,2024_10_HA_PHX
2024,10,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_10_HA_PPG
2024,10,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.0,8.0,0.0,1.0,345.0,267.0,0.0,76.0,0.0,2.0,2024_10_HA_SAN
2024,10,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",62.0,18.0,1.0,0.0,926.0,855.0,0.0,0.0,0.0,71.0,2024_10_HA_SEA
2024,10,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",62.0,10.0,1.0,0.0,413.0,323.0,0.0,0.0,0.0,90.0,2024_10_HA_SFO
2024,10,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",61.0,15.0,0.0,0.0,387.0,346.0,0.0,0.0,0.0,41.0,2024_10_HA_SJC
2024,10,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",31.0,3.0,0.0,0.0,135.0,122.0,0.0,0.0,0.0,13.0,2024_10_HA_SLC
2024,10,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",93.0,11.0,0.0,1.0,430.0,75.0,0.0,0.0,0.0,355.0,2024_10_HA_SMF
2024,10,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",149.0,18.0,0.0,0.0,789.0,286.0,0.0,170.0,0.0,333.0,2024_10_MQ_ABI
2024,10,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",98.0,4.0,0.0,0.0,156.0,113.0,0.0,22.0,0.0,21.0,2024_10_MQ_ABQ
2024,10,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",6.0,1.0,0.0,0.0,125.0,17.0,0.0,1.0,0.0,107.0,2024_10_MQ_AEX
2024,10,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",31.0,2.0,0.0,0.0,39.0,6.0,0.0,33.0,0.0,0.0,2024_10_MQ_AGS
2024,10,MQ,Envoy Air,ALB,"Albany, NY: Albany International",9.0,2.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,2024_10_MQ_ALB
2024,10,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",162.0,9.0,0.0,0.0,419.0,157.0,51.0,3.0,0.0,208.0,2024_10_MQ_AMA
2024,10,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18.0,2.0,0.0,0.0,124.0,107.0,1.0,0.0,0.0,16.0,2024_10_MQ_ATL
2024,10,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",62.0,10.0,0.0,0.0,498.0,212.0,30.0,52.0,0.0,204.0,2024_10_MQ_ATW
2024,10,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",105.0,7.0,0.0,0.0,417.0,87.0,0.0,30.0,0.0,300.0,2024_10_MQ_AUS
2024,10,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",96.0,20.0,1.0,0.0,6131.0,82.0,4829.0,168.0,0.0,1052.0,2024_10_MQ_AVL
2024,10,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",47.0,7.0,0.0,0.0,243.0,117.0,0.0,76.0,0.0,50.0,2024_10_MQ_AVP
2024,10,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",30.0,1.0,0.0,0.0,105.0,9.0,0.0,20.0,0.0,76.0,2024_10_MQ_BDL
2024,10,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",51.0,3.0,0.0,0.0,121.0,106.0,0.0,15.0,0.0,0.0,2024_10_MQ_BFL
2024,10,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",33.0,4.0,0.0,0.0,151.0,85.0,0.0,0.0,0.0,66.0,2024_10_MQ_BGR
2024,10,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",250.0,19.0,1.0,0.0,733.0,307.0,32.0,141.0,0.0,253.0,2024_10_MQ_BHM
2024,10,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",68.0,2.0,0.0,0.0,63.0,56.0,0.0,7.0,0.0,0.0,2024_10_MQ_BIL
2024,10,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",62.0,5.0,0.0,0.0,177.0,88.0,0.0,19.0,0.0,70.0,2024_10_MQ_BIS
2024,10,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62.0,3.0,0.0,0.0,120.0,101.0,0.0,8.0,0.0,11.0,2024_10_MQ_BMI
2024,10,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",159.0,20.0,6.0,0.0,1049.0,202.0,11.0,159.0,2.0,675.0,2024_10_MQ_BNA
2024,10,MQ,Envoy Air,BOS,"Boston, MA: Logan International",180.0,25.0,0.0,0.0,1479.0,415.0,23.0,473.0,0.0,568.0,2024_10_MQ_BOS
2024,10,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",137.0,8.0,0.0,0.0,364.0,193.0,0.0,73.0,0.0,98.0,2024_10_MQ_BRO
2024,10,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",90.0,5.0,0.0,0.0,214.0,34.0,0.0,41.0,0.0,139.0,2024_10_MQ_BTR
2024,10,MQ,Envoy Air,BTV,"Burlington, VT: Burlington International",60.0,8.0,0.0,0.0,263.0,58.0,26.0,86.0,0.0,93.0,2024_10_MQ_BTV
2024,10,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",45.0,7.0,0.0,0.0,276.0,80.0,0.0,52.0,22.0,122.0,2024_10_MQ_BUF
2024,10,MQ,Envoy Air,BUR,"Burbank, CA: Bob Hope",25.0,1.0,0.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,2024_10_MQ_BUR
2024,10,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20.0,3.0,0.0,0.0,79.0,25.0,0.0,19.0,0.0,35.0,2024_10_MQ_BWI
2024,10,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",29.0,3.0,0.0,0.0,73.0,29.0,0.0,9.0,0.0,35.0,2024_10_MQ_BZN
2024,10,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",146.0,12.0,0.0,0.0,514.0,376.0,0.0,108.0,0.0,30.0,2024_10_MQ_CHA
2024,10,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",71.0,10.0,0.0,0.0,454.0,256.0,0.0,17.0,0.0,181.0,2024_10_MQ_CHS
2024,10,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",82.0,19.0,0.0,1.0,820.0,193.0,10.0,200.0,0.0,417.0,2024_10_MQ_CID
2024,10,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",81.0,18.0,1.0,0.0,606.0,58.0,14.0,161.0,0.0,373.0,2024_10_MQ_CLE
2024,10,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",86.0,8.0,0.0,0.0,341.0,93.0,19.0,82.0,0.0,147.0,2024_10_MQ_CLL
2024,10,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",483.0,111.0,3.0,1.0,4550.0,938.0,57.0,1258.0,0.0,2297.0,2024_10_MQ_CLT
2024,10,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",284.0,37.0,2.0,1.0,1642.0,507.0,3.0,322.0,0.0,810.0,2024_10_MQ_CMH
2024,10,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",118.0,6.0,0.0,0.0,160.0,63.0,0.0,33.0,0.0,64.0,2024_10_MQ_CMI
2024,10,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",52.0,6.0,0.0,0.0,219.0,77.0,0.0,90.0,0.0,52.0,2024_10_MQ_COS
2024,10,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",123.0,12.0,0.0,0.0,477.0,153.0,0.0,46.0,0.0,278.0,2024_10_MQ_COU
2024,10,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",213.0,11.0,0.0,0.0,389.0,179.0,24.0,71.0,0.0,115.0,2024_10_MQ_CRP
2024,10,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",213.0,27.0,1.0,0.0,1353.0,470.0,0.0,169.0,0.0,714.0,2024_10_MQ_CVG
2024,10,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",271.0,45.0,0.0,0.0,2055.0,538.0,0.0,335.0,0.0,1182.0,2024_10_MQ_DCA
2024,10,MQ,Envoy Air,DEN,"Denver, CO: Denver International",10.0,1.0,0.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,2024_10_MQ_DEN
2024,10,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5923.0,514.0,0.0,1.0,31593.0,12267.0,471.0,5533.0,132.0,13190.0,2024_10_MQ_DFW
2024,10,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",95.0,7.0,0.0,0.0,322.0,226.0,0.0,45.0,0.0,51.0,2024_10_MQ_DSM
2024,10,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",77.0,10.0,1.0,0.0,292.0,130.0,0.0,45.0,0.0,117.0,2024_10_MQ_DTW
2024,10,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",62.0,8.0,0.0,0.0,201.0,105.0,0.0,80.0,0.0,16.0,2024_10_MQ_ECP
2024,10,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",134.0,7.0,0.0,0.0,332.0,63.0,2.0,17.0,0.0,250.0,2024_10_MQ_ELP
2024,10,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",51.0,4.0,0.0,0.0,197.0,137.0,0.0,6.0,0.0,54.0,2024_10_MQ_EVV
2024,10,MQ,Envoy Air,EYW,"Key West, FL: Key West International",193.0,28.0,6.0,0.0,941.0,331.0,0.0,136.0,0.0,474.0,2024_10_MQ_EYW
2024,10,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",142.0,14.0,0.0,0.0,610.0,205.0,7.0,113.0,0.0,285.0,2024_10_MQ_FAR
2024,10,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",66.0,11.0,0.0,0.0,405.0,69.0,0.0,180.0,0.0,156.0,2024_10_MQ_FSD
2024,10,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",69.0,3.0,0.0,0.0,63.0,35.0,0.0,7.0,0.0,21.0,2024_10_MQ_FSM
2024,10,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",43.0,7.0,0.0,0.0,365.0,209.0,0.0,25.0,0.0,131.0,2024_10_MQ_FWA
2024,10,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_10_MQ_GGG
2024,10,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",6.0,2.0,0.0,0.0,154.0,104.0,50.0,0.0,0.0,0.0,2024_10_MQ_GJT
2024,10,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",50.0,4.0,2.0,0.0,261.0,61.0,0.0,33.0,0.0,167.0,2024_10_MQ_GNV
2024,10,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",10.0,2.0,0.0,0.0,97.0,0.0,0.0,68.0,0.0,29.0,2024_10_MQ_GPT
2024,10,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",42.0,2.0,0.0,0.0,36.0,6.0,0.0,30.0,0.0,0.0,2024_10_MQ_GRB
2024,10,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",150.0,13.0,0.0,0.0,648.0,393.0,0.0,169.0,0.0,86.0,2024_10_MQ_GRK
2024,10,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",33.0,5.0,0.0,0.0,115.0,65.0,0.0,13.0,0.0,37.0,2024_10_MQ_GRR
2024,10,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",109.0,13.0,1.0,0.0,559.0,97.0,2.0,113.0,0.0,347.0,2024_10_MQ_GSO
2024,10,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",177.0,21.0,0.0,0.0,688.0,386.0,0.0,158.0,0.0,144.0,2024_10_MQ_GSP
2024,10,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",89.0,17.0,0.0,0.0,716.0,213.0,0.0,169.0,0.0,334.0,2024_10_MQ_HHH
2024,10,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",123.0,14.0,0.0,1.0,479.0,129.0,38.0,128.0,16.0,168.0,2024_10_MQ_HOU
2024,10,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",82.0,12.0,0.0,0.0,499.0,157.0,95.0,41.0,0.0,206.0,2024_10_MQ_HPN
2024,10,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",148.0,11.0,0.0,0.0,398.0,247.0,0.0,69.0,0.0,82.0,2024_10_MQ_HRL
2024,10,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",165.0,15.0,0.0,0.0,424.0,156.0,0.0,65.0,0.0,203.0,2024_10_MQ_HSV
2024,10,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",80.0,2.0,0.0,0.0,58.0,20.0,0.0,0.0,0.0,38.0,2024_10_MQ_IAH
2024,10,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",192.0,20.0,0.0,0.0,830.0,239.0,0.0,329.0,0.0,262.0,2024_10_MQ_ICT
2024,10,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",100.0,7.0,0.0,0.0,313.0,213.0,0.0,85.0,0.0,15.0,2024_10_MQ_ILM
2024,10,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",86.0,6.0,0.0,0.0,234.0,190.0,0.0,16.0,0.0,28.0,2024_10_MQ_IND
2024,10,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",80.0,6.0,0.0,0.0,181.0,115.0,0.0,32.0,0.0,34.0,2024_10_MQ_JAN
2024,10,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",84.0,11.0,3.0,0.0,496.0,211.0,0.0,22.0,0.0,263.0,2024_10_MQ_JAX
2024,10,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",139.0,14.0,0.0,0.0,387.0,210.0,0.0,59.0,0.0,118.0,2024_10_MQ_LBB
2024,10,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",121.0,13.0,0.0,0.0,567.0,228.0,11.0,95.0,27.0,206.0,2024_10_MQ_LEX
2024,10,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",31.0,6.0,0.0,0.0,346.0,70.0,0.0,41.0,0.0,235.0,2024_10_MQ_LFT
2024,10,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",328.0,33.0,0.0,0.0,1892.0,697.0,17.0,333.0,0.0,845.0,2024_10_MQ_LIT
2024,10,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",118.0,11.0,0.0,0.0,464.0,335.0,0.0,29.0,0.0,100.0,2024_10_MQ_LRD
2024,10,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",40.0,8.0,0.0,0.0,273.0,53.0,0.0,130.0,0.0,90.0,2024_10_MQ_LSE
2024,10,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",225.0,19.0,0.0,0.0,969.0,481.0,0.0,127.0,0.0,361.0,2024_10_MQ_MAF
2024,10,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",91.0,9.0,0.0,0.0,326.0,94.0,0.0,41.0,0.0,191.0,2024_10_MQ_MCI
2024,10,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",169.0,17.0,0.0,0.0,848.0,502.0,0.0,81.0,40.0,225.0,2024_10_MQ_MEM
2024,10,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",82.0,1.0,0.0,1.0,64.0,0.0,0.0,6.0,0.0,58.0,2024_10_MQ_MFE
2024,10,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",87.0,7.0,0.0,0.0,229.0,167.0,0.0,62.0,0.0,0.0,2024_10_MQ_MGM
2024,10,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",92.0,12.0,0.0,1.0,506.0,304.0,0.0,58.0,0.0,144.0,2024_10_MQ_MHK
2024,10,MQ,Envoy Air,MHT,"Manchester, NH: Manchester Boston Regional",51.0,7.0,0.0,0.0,278.0,140.0,0.0,25.0,0.0,113.0,2024_10_MQ_MHT
2024,10,MQ,Envoy Air,MIA,"Miami, FL: Miami International",950.0,89.0,18.0,0.0,6860.0,3398.0,264.0,1212.0,0.0,1986.0,2024_10_MQ_MIA
2024,10,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_10_MQ_MLI
2024,10,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",81.0,6.0,0.0,0.0,232.0,113.0,0.0,87.0,0.0,32.0,2024_10_MQ_MLU
2024,10,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",92.0,4.0,0.0,0.0,160.0,120.0,0.0,19.0,0.0,21.0,2024_10_MQ_MOB
2024,10,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",37.0,3.0,0.0,0.0,124.0,0.0,0.0,111.0,0.0,13.0,2024_10_MQ_MQT
2024,10,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",60.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,2024_10_MQ_MRY
2024,10,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",58.0,6.0,0.0,0.0,211.0,25.0,0.0,22.0,0.0,164.0,2024_10_MQ_MSN
2024,10,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_10_MQ_MSO
2024,10,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",140.0,21.0,0.0,0.0,1086.0,300.0,0.0,137.0,0.0,649.0,2024_10_MQ_MSP
2024,10,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",71.0,7.0,0.0,0.0,423.0,369.0,0.0,33.0,0.0,21.0,2024_10_MQ_MSY
2024,10,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",63.0,9.0,0.0,0.0,367.0,125.0,0.0,92.0,0.0,150.0,2024_10_MQ_MYR
2024,10,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",145.0,10.0,0.0,0.0,405.0,113.0,0.0,48.0,0.0,244.0,2024_10_MQ_OKC
2024,10,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",36.0,3.0,0.0,0.0,118.0,33.0,0.0,25.0,0.0,60.0,2024_10_MQ_OMA
2024,10,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3096.0,495.0,3.0,3.0,24976.0,6007.0,456.0,9490.0,30.0,8993.0,2024_10_MQ_ORD
2024,10,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",12.0,3.0,0.0,0.0,108.0,4.0,0.0,26.0,0.0,78.0,2024_10_MQ_ORF
2024,10,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",785.0,73.0,0.0,0.0,5531.0,2993.0,4.0,441.0,23.0,2070.0,2024_10_MQ_PHX
2024,10,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_10_MQ_PIA
2024,10,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",36.0,5.0,0.0,0.0,125.0,72.0,0.0,16.0,0.0,37.0,2024_10_MQ_PIT
2024,10,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",123.0,6.0,1.0,0.0,156.0,14.0,6.0,96.0,0.0,40.0,2024_10_MQ_PNS
2024,10,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_10_MQ_PSP
2024,10,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",40.0,2.0,0.0,0.0,38.0,8.0,0.0,21.0,0.0,9.0,2024_10_MQ_PVD
2024,10,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",84.0,15.0,0.0,0.0,764.0,87.0,0.0,134.0,0.0,543.0,2024_10_MQ_PWM
2024,10,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",98.0,4.0,0.0,0.0,105.0,66.0,0.0,39.0,0.0,0.0,2024_10_MQ_RAP
2024,10,MQ,Envoy Air,RDM,"Bend/Redmond, OR: Roberts Field",59.0,3.0,0.0,0.0,179.0,162.0,0.0,11.0,0.0,6.0,2024_10_MQ_RDM
2024,10,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",103.0,6.0,0.0,0.0,290.0,16.0,0.0,43.0,0.0,231.0,2024_10_MQ_RDU
2024,10,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",42.0,8.0,0.0,0.0,309.0,43.0,0.0,39.0,0.0,227.0,2024_10_MQ_RIC
2024,10,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",31.0,1.0,0.0,0.0,136.0,136.0,0.0,0.0,0.0,0.0,2024_10_MQ_RNO
2024,10,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",81.0,11.0,0.0,0.0,382.0,154.0,19.0,56.0,0.0,153.0,2024_10_MQ_ROC
2024,10,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",51.0,8.0,0.0,0.0,217.0,27.0,0.0,43.0,0.0,147.0,2024_10_MQ_RST
2024,10,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_10_MQ_SAT
2024,10,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",95.0,7.0,2.0,0.0,386.0,95.0,0.0,19.0,0.0,272.0,2024_10_MQ_SAV
2024,10,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_10_MQ_SBP
2024,10,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",189.0,16.0,0.0,0.0,568.0,353.0,8.0,38.0,0.0,169.0,2024_10_MQ_SDF
2024,10,MQ,Envoy Air,SEA,"Seattle, WA: Seattle/Tacoma International",81.0,8.0,0.0,0.0,383.0,131.0,0.0,85.0,0.0,167.0,2024_10_MQ_SEA
2024,10,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",298.0,27.0,0.0,0.0,1178.0,475.0,0.0,138.0,0.0,565.0,2024_10_MQ_SGF
2024,10,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",143.0,15.0,0.0,0.0,442.0,173.0,0.0,73.0,0.0,196.0,2024_10_MQ_SHV
2024,10,MQ,Envoy Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",4.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2024_10_MQ_SJC
2024,10,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",76.0,6.0,0.0,0.0,202.0,112.0,0.0,5.0,0.0,85.0,2024_10_MQ_SJT
2024,10,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",6.0,1.0,0.0,0.0,56.0,9.0,0.0,0.0,0.0,47.0,2024_10_MQ_SMF
2024,10,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",146.0,11.0,0.0,0.0,455.0,136.0,0.0,119.0,0.0,200.0,2024_10_MQ_STL
2024,10,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_10_MQ_STS
2024,10,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",90.0,13.0,0.0,0.0,536.0,155.0,3.0,158.0,0.0,220.0,2024_10_MQ_SYR
2024,10,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",283.0,29.0,2.0,0.0,1071.0,342.0,0.0,198.0,0.0,531.0,2024_10_MQ_TLH
2024,10,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",99.0,12.0,9.0,0.0,675.0,234.0,65.0,76.0,0.0,300.0,2024_10_MQ_TPA
2024,10,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",62.0,5.0,0.0,0.0,106.0,63.0,0.0,27.0,16.0,0.0,2024_10_MQ_TRI
